Date,Sales
07-03-2016,119.85
07-03-2016,30.44
07-03-2016,69.28
07-03-2016,587.97
20-10-2018,24.55
01-05-2016,12.176
01-05-2016,37.32
01-05-2016,35.06
03-09-2018,108.4
03-11-2018,361.376
13-09-2016,2.412
06-09-2016,8.39
06-09-2016,337.98
06-10-2015,83.92
23-01-2018,19.68
23-01-2018,25.92
23-01-2018,6.48
23-01-2018,86.352
10-12-2016,56.3
25-11-2015,51.016
21-11-2018,150.8
21-11-2018,1039.992
21-11-2018,51.84
04-04-2018,41.22
04-04-2018,240.37
04-04-2018,119.02
19-05-2018,133.12
03-10-2017,38.08
21-11-2017,113.568
03-10-2018,83.92
03-10-2018,6.63
03-10-2018,371.97
29-04-2015,561.584
29-04-2015,99.92
07-10-2017,4.928
15-12-2017,14.76
10-04-2018,99.99
10-04-2018,286.15
08-04-2015,49.792
29-03-2017,299.975
29-03-2017,158.376
15-01-2018,32.784
15-01-2018,47.984
15-01-2018,62.592
15-01-2018,4.276
30-01-2015,10.56
30-01-2015,229.94
07-02-2016,311.15
07-02-2016,12.96
14-12-2017,14.62
14-12-2017,5.76
14-12-2017,21.48
14-12-2017,396.92
14-12-2017,17.15
14-12-2017,23.12
31-10-2018,5.248
06-08-2018,824.95
06-08-2018,24.64
06-08-2018,227.88
30-05-2018,241.96
30-05-2018,3.89
30-05-2018,8.01
30-11-2016,177.48
31-08-2018,569.568
31-08-2018,149.73
14-05-2018,899.43
14-05-2018,46.2
14-05-2018,47.952
14-05-2018,7.992
14-05-2018,76.864
17-08-2018,102.93
17-08-2018,98.16
10-11-2018,11.52
21-08-2018,83.88
08-03-2017,108.576
08-03-2017,5.984
31-10-2017,21.96
31-10-2017,368.97
31-10-2017,12.39
31-10-2017,332.94
26-07-2015,111.93
24-10-2016,454.272
19-08-2018,19.44
23-05-2017,8399.976
23-05-2017,6.294
23-05-2017,10.368
23-05-2017,122.382
03-11-2015,25.984
03-11-2015,945.036
03-11-2015,14.301
03-11-2015,410.352
30-03-2016,23.52
30-03-2016,180.96
27-05-2018,35
27-05-2018,477.15
27-05-2018,302.376
14-12-2018,974.988
04-10-2015,589.41
13-10-2017,34.7
13-10-2017,99.87
13-10-2017,37.94
13-10-2017,24.9
13-10-2017,82.26
05-03-2016,7.104
04-03-2018,103.5
04-03-2018,2.464
04-03-2018,8.72
25-09-2016,10.76
25-09-2016,45.68
25-09-2016,6.7
19-12-2016,158.376
08-10-2016,3.44
31-07-2018,56.56
31-07-2018,36.96
05-08-2015,135.99
05-08-2015,15.96
14-05-2018,3.76
14-05-2018,14.7
14-05-2018,37.2
14-05-2018,89.97
14-05-2018,261.96
14-05-2018,74
22-09-2017,13.28
13-11-2016,84.96
22-05-2018,68.46
02-12-2017,2079.4
02-12-2017,629.95
02-12-2017,72.42
29-08-2016,131.98
29-08-2016,114.52
06-06-2015,100.24
18-03-2017,871.8
14-01-2015,61.96
03-06-2018,4.554
03-06-2018,5.2
03-06-2018,205.992
03-06-2018,15.552
03-06-2018,503.96
03-06-2018,24.472
03-06-2018,241.568
03-06-2018,110.4
03-06-2018,384.768
03-06-2018,78.66
03-06-2018,45.36
21-03-2016,962.08
21-03-2016,12.843
21-03-2016,295.456
19-09-2018,32.4
15-09-2015,103.936
20-11-2017,289.568
20-11-2017,39.72
20-11-2017,244.768
28-10-2018,24
28-10-2018,15.552
28-10-2018,26.176
24-07-2016,20.94
24-07-2016,135.09
24-07-2016,279.86
24-07-2016,90.06
02-11-2015,539.964
02-11-2015,50.232
02-11-2015,19.242
17-11-2018,1247.64
26-06-2017,5.304
09-10-2017,19.136
09-10-2017,332.832
20-12-2018,279.9
20-12-2018,50.352
20-12-2018,34.02
06-03-2018,23.88
06-03-2018,11.52
06-03-2018,286.93
06-03-2018,206.384
15-09-2018,218.352
15-09-2018,529.9
15-09-2018,99.3
15-09-2018,108.96
15-09-2018,2.688
16-01-2018,5443.96
16-01-2018,302.67
16-01-2018,56.07
07-07-2017,10.08
07-07-2017,59.994
07-07-2017,5.715
07-07-2017,9.42
23-12-2017,1999.96
22-12-2015,216.4
23-02-2015,6.936
23-02-2015,4.428
04-12-2018,8.8
04-12-2018,142.8
04-12-2018,399.95
17-11-2015,2152.776
17-11-2015,4007.84
20-10-2015,328.59
20-10-2015,98.352
25-10-2016,158.99
25-10-2016,291.1
16-11-2018,73.68
16-11-2018,139.92
16-11-2018,107.88
16-11-2018,33.29
14-05-2018,58.17
14-05-2018,5.04
14-05-2018,24.784
01-03-2015,634.116
01-03-2015,17.472
30-07-2016,155.88
01-11-2016,327.564
16-12-2018,13.36
16-12-2018,158.9
20-10-2015,319.968
20-10-2015,505.32
20-10-2015,3.808
20-10-2015,8.682
20-10-2015,24.424
05-06-2016,1522.638
21-07-2017,419.9
21-07-2017,3.15
31-03-2018,33.62
07-05-2015,16.14
07-05-2015,194.25
07-05-2015,8.64
07-05-2015,872.32
05-02-2018,243.992
05-02-2018,7.12
18-04-2015,2.688
18-04-2015,317.058
18-04-2015,149.352
18-04-2015,227.976
10-05-2017,11.96
25-11-2017,563.4
25-11-2017,319.92
03-03-2018,1049.44
03-03-2018,170.352
06-12-2016,173.94
25-08-2015,1007.944
22-10-2017,6.68
22-10-2017,8.34
22-10-2017,101.94
07-08-2017,179.97
21-07-2018,101.94
21-07-2018,271.96
21-07-2018,8.8
21-07-2018,19.68
21-07-2018,302.94
21-07-2018,14.94
21-07-2018,231.72
23-03-2015,9.912
30-04-2016,34.65
30-04-2016,19.8
13-06-2017,33.568
04-05-2016,125.93
23-04-2018,11.76
23-04-2018,5.344
06-06-2015,1.365
06-06-2015,62.016
02-12-2015,60.72
02-12-2015,146.82
02-12-2015,239.84
02-12-2015,15.66
17-06-2018,146.352
26-05-2017,5.94
26-05-2017,45.36
26-05-2017,211.168
26-05-2017,484.704
26-05-2017,371.976
10-03-2016,89.82
20-10-2017,19.296
21-04-2016,191.96
21-04-2016,21.3
21-04-2016,469.95
21-04-2016,209.88
17-06-2017,239.666
17-06-2017,22.5
17-06-2017,219.84
13-01-2018,32.4
13-01-2018,209.94
13-01-2018,4164.05
13-01-2018,212.94
06-09-2015,41.88
06-09-2015,58.48
19-01-2016,102.438
19-01-2016,199.304
14-12-2015,6999.96
23-05-2015,12.96
19-09-2016,279.86
02-10-2016,7.38
25-12-2017,698.352
25-12-2017,1747.25
06-05-2017,54.48
24-10-2017,199.99
06-05-2018,68.541
06-05-2018,627.168
06-05-2018,122.12
27-11-2018,6.99
27-11-2018,107.424
31-10-2015,1421.664
05-08-2018,125.88
05-08-2018,79.78
05-08-2018,133.2
10-08-2016,438.368
10-08-2016,139.944
10-08-2016,133.472
15-12-2017,564.195
15-12-2017,87.168
08-09-2018,42.616
08-09-2018,319.984
08-09-2018,45.92
08-09-2018,21.184
08-09-2018,20.736
08-09-2018,213.43
20-02-2018,333.576
20-02-2018,31.992
20-02-2018,51.168
20-02-2018,10.64
20-02-2018,68.704
20-02-2018,386.91
08-08-2016,39.66
08-08-2016,113.92
08-08-2016,447.86
26-10-2018,356.85
26-10-2018,251.58
14-07-2017,219.84
12-05-2018,42.85
12-05-2018,6.16
12-05-2018,17
12-05-2018,87.4
25-05-2018,29.84
23-08-2015,49.568
11-09-2016,265.86
05-09-2016,67.96
21-11-2016,10.92
21-11-2016,83.9
21-11-2016,19.75
21-11-2016,393.54
10-10-2015,46.872
02-09-2018,10.9
02-09-2018,79.92
02-09-2018,146.82
01-01-2018,3.6
05-11-2015,20.04
17-12-2016,180.016
17-12-2016,41.552
17-12-2016,13.12
14-05-2016,1117.92
10-03-2018,111.96
02-12-2018,12.16
31-07-2018,17.52
31-07-2018,155.88
11-08-2018,477.51
30-09-2018,164.88
26-08-2017,47.97
02-12-2017,415.176
02-12-2017,35.232
02-12-2017,54.96
21-07-2018,16.34
21-07-2018,225.296
21-07-2018,50.352
20-05-2016,163.136
20-05-2016,6.408
23-06-2016,217.584
23-06-2016,5.43
23-06-2016,143.976
10-09-2017,519.68
13-04-2015,7.83
14-11-2016,883.84
14-11-2016,230.352
09-12-2017,273.92
18-08-2018,9.912
14-12-2018,266.352
14-12-2018,56.328
14-12-2018,39.264
14-12-2018,95.232
08-04-2017,30
08-04-2017,25.92
08-04-2017,159.92
16-12-2017,34.944
19-09-2018,149.95
19-09-2018,23.32
19-09-2018,16.74
04-09-2018,14.82
12-09-2017,10.47
12-09-2017,11.07
12-09-2017,20.704
10-08-2018,177.2
04-11-2017,50.496
18-06-2016,6.129
18-06-2016,643.136
18-06-2016,20.736
04-07-2015,177.536
04-07-2015,32.432
20-12-2016,11.696
10-04-2017,113.76
10-04-2017,579.51
10-04-2017,150.66
10-04-2017,48.032
26-05-2015,102.624
26-05-2015,359.772
26-05-2015,13.392
06-07-2018,122.136
16-02-2016,35.88
16-06-2018,479.952
16-06-2018,23.92
13-11-2018,629.95
11-12-2018,14.952
11-12-2018,17.94
11-12-2018,116.98
28-06-2017,121.96
28-06-2017,8.74
28-06-2017,61.96
28-06-2017,7.96
28-06-2017,275.24
15-09-2018,47.4
15-09-2018,512.96
15-09-2018,395.94
15-09-2018,81.96
02-12-2018,32.776
26-06-2018,272.94
24-07-2017,253.764
02-09-2017,29.24
02-09-2017,35.168
02-09-2017,1362.9
20-04-2018,317.058
20-04-2018,15.76
20-04-2018,14.56
12-08-2015,196.21
19-09-2018,35.4
09-12-2018,419.4
09-12-2018,13.005
04-11-2017,7.712
04-11-2017,4.176
04-11-2017,38.88
29-03-2016,17.64
05-09-2017,93.456
28-01-2018,449.91
03-09-2017,344.94
03-09-2017,14.76
03-09-2017,12.76
03-09-2017,58.48
25-07-2018,20.096
25-07-2018,37.752
25-07-2018,138.588
25-07-2018,259.92
25-07-2018,20.736
13-09-2016,129.93
13-09-2016,69.93
07-09-2016,140.736
16-11-2017,8.32
10-11-2017,9.98
15-08-2015,62.94
16-11-2016,21.488
16-11-2016,239.976
16-11-2016,34.504
25-08-2016,20.104
25-08-2016,3.798
25-08-2016,7.88
25-12-2017,35.445
25-12-2017,269.97
25-12-2017,45.12
25-12-2017,100.8
25-12-2017,47.968
05-10-2015,99.98
22-11-2015,9.96
25-12-2018,3.856
31-03-2016,98.376
31-03-2016,22.38
14-09-2018,3.882
14-09-2018,12.585
14-09-2018,113.372
14-09-2018,18.312
14-09-2018,127.936
14-09-2018,241.17
17-06-2015,6.24
17-06-2015,17.9
17-06-2015,3266.376
28-12-2018,1.68
28-12-2018,7.968
28-12-2018,113.372
28-12-2018,2.96
02-11-2018,168.1
25-07-2016,98.46
25-07-2016,358.58
02-10-2017,32.48
02-10-2017,17499.95
02-10-2017,735.98
02-10-2017,34.37
02-10-2017,33.96
24-12-2017,197.97
21-07-2018,17.48
10-10-2016,8.016
08-09-2017,146.04
20-11-2017,27.88
15-10-2018,152.65
15-10-2018,22.72
06-07-2016,11.12
05-02-2018,1640.7
05-02-2018,371.2
06-12-2016,14.832
12-09-2017,20.7
12-09-2017,11.34
12-09-2017,67.9
12-09-2017,1059.12
06-07-2015,478.48
09-05-2017,32.04
18-07-2017,55.992
18-06-2017,76.864
20-04-2015,59.92
08-01-2017,1565.88
08-01-2017,106.05
23-12-2018,62.04
23-12-2018,494.97
23-12-2018,367.96
23-12-2018,44.96
23-12-2018,182.94
17-04-2018,28.14
17-04-2018,7.38
17-04-2018,10.9
17-04-2018,274.89
17-04-2018,23.04
17-04-2018,218.352
01-12-2018,10.368
21-08-2017,12.672
21-08-2017,91.96
21-08-2017,254.97
21-08-2017,31.984
21-08-2017,2887.056
21-08-2017,12.96
21-08-2017,47.52
05-12-2017,11.952
16-12-2016,4.98
17-10-2015,10.78
17-10-2015,119.976
05-09-2017,25.06
05-09-2017,1652.94
15-10-2016,131.376
15-10-2016,5.344
01-12-2016,2003.92
01-12-2016,32.4
01-12-2016,1913.4
01-12-2016,146.73
01-12-2016,114.2
31-05-2016,2567.84
10-09-2018,37.056
10-09-2018,259.896
25-04-2018,19.05
25-04-2018,73.344
18-09-2018,95.68
18-09-2018,50.96
18-09-2018,113.94
18-09-2018,25.92
18-09-2018,20.32
18-09-2018,411.98
18-09-2018,34.48
18-09-2018,244.55
18-08-2018,10.782
24-05-2016,602.651
24-05-2016,7.656
07-09-2016,559.93
24-07-2018,2399.96
02-09-2018,16
02-09-2018,5.588
02-09-2018,235.92
06-12-2018,10.68
20-05-2018,41.28
27-09-2017,1001.584
10-12-2018,14.76
13-09-2015,2.502
29-07-2018,115.96
01-08-2018,186.54
02-05-2018,159.56
12-06-2016,55.984
22-12-2015,132.16
22-12-2015,17.904
22-12-2015,124.032
16-12-2015,1403.92
16-04-2017,28.8
21-05-2016,24.588
26-02-2018,356.79
04-04-2018,16.98
16-03-2016,491.55
16-03-2016,7.38
30-11-2016,23.66
30-11-2016,681.408
28-07-2017,18.9
23-06-2017,93.68
23-06-2017,21.93
23-06-2017,862.344
23-06-2017,19.98
14-07-2015,13.494
14-07-2015,23.988
14-07-2015,31.984
14-07-2015,41.584
30-11-2018,95.976
02-09-2017,84.272
15-06-2015,36.544
05-11-2017,479.72
26-06-2018,102.368
26-06-2018,28.4
26-06-2018,713.88
26-06-2018,68.52
25-07-2016,623.96
23-09-2015,11.12
30-09-2017,523.92
09-11-2016,2.48
25-04-2016,221.024
25-04-2016,128.058
19-11-2018,58.408
19-11-2018,79.974
20-11-2016,479.988
02-10-2016,11.808
02-10-2016,53.568
02-10-2016,503.96
25-04-2016,21.34
14-07-2017,36.4
14-07-2017,51.75
27-09-2016,15.51
27-09-2016,146.82
27-09-2016,12.96
10-11-2018,7.8
16-07-2017,10.2
16-07-2017,22.32
16-07-2017,24.1
16-07-2017,75.98
16-07-2017,6.46
16-07-2017,60.12
16-10-2016,824.97
10-01-2017,24.85
19-09-2018,12.624
19-09-2018,89.584
19-09-2018,471.92
19-09-2018,18.18
15-09-2018,31.744
28-06-2016,5.904
28-06-2016,621.76
25-11-2017,59.98
25-11-2018,48.87
14-01-2018,154.9
07-11-2015,5.92
07-11-2015,30.18
01-09-2017,24.1
01-09-2017,8.78
01-09-2017,376.74
01-09-2017,29.52
01-09-2017,11.96
01-09-2017,26.4
11-11-2018,1158.12
11-12-2018,1.392
08-11-2016,44.43
08-11-2016,226.2
08-11-2016,186.54
08-11-2016,265.86
08-11-2016,27.9
19-11-2016,31.08
23-12-2018,13.84
23-12-2018,175.872
16-09-2017,12.96
26-05-2018,208.44
26-05-2018,25.76
30-03-2016,366.744
19-08-2015,289.24
19-08-2015,69.456
23-12-2015,5.184
01-11-2016,205.164
15-12-2015,8.544
21-08-2016,12.828
21-08-2016,598.458
21-08-2016,25.984
23-05-2015,17.96
23-05-2015,5.04
23-05-2015,208.16
09-12-2018,148.257
11-03-2015,146.76
11-03-2015,32.96
11-03-2015,587.97
11-03-2015,14.94
23-06-2017,25.83
23-08-2015,15.552
23-08-2015,6.8
23-08-2015,4.224
23-08-2015,143.64
23-08-2015,31.104
23-08-2015,223.056
06-02-2018,227.46
06-02-2018,46.24
29-01-2018,5.22
20-12-2017,33.9
11-11-2017,28.14
11-11-2017,36
11-11-2017,92.94
11-11-2017,245.646
11-11-2017,55.008
11-11-2017,35.232
09-11-2018,523.392
02-05-2015,479.984
22-09-2018,12.96
22-09-2018,17.94
17-12-2018,166.72
17-12-2018,24.816
17-12-2018,124.36
18-07-2018,599.97
18-07-2018,198.744
18-07-2018,9.184
03-11-2017,9.248
08-04-2015,99.592
08-04-2015,399.96
14-08-2017,15.552
25-09-2015,14.576
11-12-2017,209.6
11-12-2017,23.32
11-12-2017,30.98
11-12-2017,119.96
11-12-2017,363.92
11-12-2017,35.808
11-12-2017,122.688
11-12-2017,892.136
11-12-2017,50.22
11-12-2017,83.42
11-12-2017,5.872
03-02-2016,12.144
29-12-2017,27.792
31-08-2018,6.208
04-02-2018,32.67
06-12-2015,1261.33
30-05-2017,38.88
21-05-2017,1.964
21-05-2017,82.656
09-08-2015,5.98
05-09-2017,9.248
23-07-2017,4.448
23-07-2017,5.184
23-07-2017,175.92
23-07-2017,4.752
23-07-2017,13.344
12-05-2017,54.9
02-09-2017,22.911
02-09-2017,309.456
02-09-2017,19.456
02-09-2017,472.518
02-09-2017,1012.68
02-09-2017,17.22
21-07-2018,3.52
21-07-2018,1626.192
25-09-2018,8.595
25-09-2018,190.896
03-08-2018,99.87
25-10-2016,79.36
15-06-2018,119.96
09-01-2016,106.32
09-01-2016,163.44
09-01-2016,42.76
09-01-2016,51.55
09-02-2016,479.952
19-08-2017,146.688
19-08-2017,276.784
19-08-2017,25.32
06-11-2018,318.96
26-12-2016,212.64
23-11-2015,23.472
01-08-2017,19.648
21-09-2015,6.57
04-09-2018,421.1
19-06-2018,760.116
19-06-2018,38.784
19-06-2018,122.328
19-04-2017,25.98
19-04-2017,3.28
19-04-2017,459.88
19-04-2017,7.76
19-04-2017,71.96
19-04-2017,54.9
19-04-2017,9.28
05-05-2017,1685.88
05-05-2017,5.728
18-10-2015,61.96
18-10-2015,1.344
13-02-2018,17.94
17-11-2018,13.904
20-01-2015,67.194
01-12-2018,41.86
01-12-2018,141.96
09-08-2016,10.02
09-08-2016,144.12
27-09-2017,17.94
27-09-2017,13.89
14-11-2017,16.45
14-11-2017,19.92
16-04-2017,35.168
16-04-2017,123.088
26-11-2018,257.94
26-11-2018,1879.96
26-11-2018,27.46
26-11-2018,89.98
26-11-2018,828.6
20-11-2016,7.23
20-11-2016,17.44
20-11-2016,62.88
20-11-2016,290.352
07-09-2018,113.52
07-09-2018,135.3
24-11-2015,111.15
11-03-2018,776.85
11-03-2018,12.294
11-03-2018,154.764
11-03-2018,43.28
12-06-2017,92.94
12-06-2017,52.56
26-06-2016,971.88
22-12-2018,141.96
22-12-2018,182.55
09-10-2015,88.768
10-12-2016,53.088
25-12-2016,275.88
25-12-2016,157.9
29-04-2018,4.91
28-03-2017,87.92
28-03-2017,5.98
13-05-2016,222.384
13-05-2016,16
04-07-2015,21.84
04-07-2015,15.6
22-04-2015,247.84
22-04-2015,9.912
19-09-2017,69.52
22-07-2015,11.52
22-07-2015,717.72
22-07-2015,236.5
22-07-2015,170.352
08-10-2018,145.764
25-04-2018,107.97
26-03-2018,143.96
26-03-2018,2399.96
26-03-2018,74.352
26-03-2018,87.168
26-03-2018,32.232
04-05-2018,2.202
04-05-2018,9.396
14-11-2017,89.97
06-01-2015,12.78
27-12-2017,40
30-04-2018,23.24
21-04-2018,908.82
17-08-2018,5.552
17-08-2018,8.016
17-08-2018,74.592
17-08-2018,16.784
17-08-2018,38.864
12-11-2017,203.976
12-11-2017,674.352
01-10-2017,5.388
01-10-2017,30.976
12-02-2017,1350.12
12-02-2017,15.92
13-11-2017,19.54
26-04-2015,21.4
26-04-2015,12.6
11-08-2016,11.96
11-08-2016,138
27-11-2017,116.76
27-11-2017,331.023
28-10-2017,756.8
29-12-2015,8.736
10-09-2016,6.08
02-10-2018,17.46
02-10-2018,369.16
11-09-2017,2.912
11-09-2017,20.736
11-09-2017,9.568
02-06-2017,30.18
02-06-2017,51.648
02-06-2017,11.232
15-10-2018,14.73
27-09-2016,16.4
27-09-2016,25.92
03-05-2016,8.82
03-05-2016,62.496
03-05-2016,339.96
03-05-2016,49.568
09-01-2018,274.491
27-01-2018,137.94
02-09-2018,40.68
14-07-2017,110.376
14-07-2017,151.62
14-07-2017,30.8
24-02-2018,123.92
24-02-2018,1319.8
20-07-2015,89.712
20-07-2015,22.83
13-03-2018,30.88
13-03-2018,465.16
13-03-2018,27.12
08-03-2017,113.6
08-03-2017,12.96
08-03-2017,69.456
07-12-2015,8.64
10-07-2017,341.991
24-12-2017,43.96
24-12-2017,39.76
23-04-2018,66.36
23-04-2018,92.88
23-04-2018,24.14
17-08-2018,4416.174
22-05-2018,49.56
09-02-2018,354.9
03-03-2015,15.12
03-03-2015,302.45
03-03-2015,44.672
04-06-2016,119.98
04-06-2016,989.97
27-08-2017,9.216
12-09-2017,68.52
30-05-2017,364.74
30-05-2017,47.4
30-05-2017,49.76
30-05-2017,5.56
30-05-2017,629.1
30-05-2017,14.7
30-05-2017,45.36
30-05-2017,125.99
10-06-2018,14.7
22-10-2018,32.7
22-10-2018,31.68
13-06-2018,181.86
23-11-2015,155.372
16-08-2018,13.428
16-08-2018,67.136
14-01-2017,89.568
14-01-2017,315.776
16-09-2017,273.666
16-09-2017,17.48
10-10-2017,20.608
10-10-2017,4.095
13-11-2016,339.96
13-11-2016,63.98
02-11-2015,799.92
19-07-2017,35.984
19-07-2017,389.97
14-05-2017,185.528
21-02-2016,2541.98
16-10-2018,599.985
22-06-2018,3.036
09-09-2018,25.92
09-09-2018,66.112
14-10-2018,46.36
20-06-2017,6.9
20-06-2017,57.69
02-09-2015,559.71
30-01-2017,305.01
30-01-2017,50.784
30-01-2017,26.01
04-12-2018,649
23-01-2017,59.99
26-05-2016,20.24
04-05-2015,37.84
04-05-2015,5.472
10-02-2016,77.24
18-11-2015,292.1
18-11-2015,8.544
18-11-2015,424.116
18-11-2015,2.892
18-11-2015,381.72
04-09-2018,97.184
04-09-2018,10.368
29-03-2015,890.841
05-11-2017,72
05-11-2017,113.888
05-11-2017,158.13
10-06-2018,14.13
10-08-2016,64.75
09-10-2016,1.872
09-10-2016,11.214
09-10-2016,37.376
28-05-2017,286.4
11-05-2018,43.92
16-10-2017,142.182
17-11-2018,19.608
17-11-2018,4.158
26-11-2018,979.95
26-11-2018,135.3
03-09-2018,8.904
03-09-2018,100.8
05-12-2018,41.96
05-12-2018,9.45
10-11-2018,400.8
10-11-2018,28.792
18-03-2015,111
18-03-2015,1279.968
18-03-2015,1856.19
12-11-2017,22.752
26-10-2018,61.542
26-10-2018,81.438
11-04-2016,67.36
11-04-2016,54.528
25-12-2016,843.9
25-12-2016,449.568
21-09-2018,15.51
20-12-2015,192.186
18-07-2016,5.76
26-07-2015,67.88
26-07-2015,162.89
26-07-2015,25.71
26-12-2015,191.88
11-12-2018,721.875
11-12-2018,73.568
11-12-2018,13.584
11-12-2018,64.784
03-03-2015,176.772
21-10-2018,38.82
21-10-2018,21.9
10-11-2018,111.79
16-03-2018,445.44
22-09-2017,16.52
06-02-2018,29.9
31-12-2016,116.4
09-10-2017,1.408
09-10-2017,169.568
30-12-2015,251.964
30-12-2015,523.764
12-04-2017,19.44
12-04-2017,194.352
12-04-2017,36.624
28-11-2017,340.182
28-11-2017,12.672
28-11-2017,6.888
28-11-2017,32.544
28-11-2017,347.802
15-04-2018,15.57
09-03-2016,4.608
28-10-2015,257.98
07-01-2018,153.78
07-01-2018,61.02
07-01-2018,110.11
07-01-2018,7.89
13-08-2018,36.024
02-11-2018,54.336
19-09-2015,92.52
31-05-2016,10.272
13-09-2017,40.74
13-09-2017,14.4
13-09-2017,149.95
13-09-2017,16.9
13-09-2017,17.61
13-09-2017,378
13-09-2017,17.64
13-09-2017,373.08
13-09-2017,1336.44
13-09-2017,29.97
29-11-2018,390.368
29-11-2018,101.52
04-12-2018,74.352
02-05-2018,15.7
02-05-2018,59.52
02-05-2018,34.4
25-12-2017,313.176
25-12-2017,866.646
30-09-2015,795.408
12-07-2015,35.856
12-07-2015,23.84
08-09-2017,43.13
08-09-2017,30.87
06-08-2018,70.12
14-05-2016,509.9575
14-05-2016,122.91
14-05-2016,97.568
14-05-2016,722.352
20-01-2018,11.52
30-05-2017,167.84
08-04-2015,172.11
23-07-2015,99.98
30-05-2018,156.792
30-05-2018,35.36
30-05-2018,13.592
13-03-2017,386.68
13-03-2017,379.96
13-03-2017,539.91
13-03-2017,41.24
13-03-2017,51.897
13-03-2017,552.56
13-03-2017,23.16
13-03-2017,126.08
13-03-2017,449.1
10-04-2018,195.104
10-04-2018,36.672
25-06-2017,85.246
25-06-2017,32.712
17-03-2015,11.43
17-03-2015,30.44
17-03-2015,12.96
17-03-2015,16
17-03-2015,32.67
09-08-2015,4.464
09-08-2015,9.345
26-07-2016,9.144
26-07-2016,23.136
26-07-2016,99.2
15-02-2015,21.36
24-03-2016,46.9
02-09-2018,18.72
02-09-2018,236.528
16-11-2016,18.9
09-12-2015,10.688
09-12-2015,237.096
03-02-2018,5.184
03-02-2018,65.584
03-02-2018,22.2
03-02-2018,419.4
11-11-2018,88.92
17-09-2018,9.912
17-09-2018,318.43
17-09-2018,5.8
17-09-2018,1415.76
25-06-2018,148.48
30-07-2017,9.248
30-07-2017,1036.624
16-04-2016,569.64
16-04-2016,9.14
16-04-2016,1196.86
16-04-2016,523.26
11-04-2016,639.968
11-04-2016,52.76
27-02-2016,538.92
08-09-2017,14.88
08-09-2017,34.24
08-09-2017,261.74
19-05-2017,87.84
11-11-2018,34.92
15-09-2015,14.94
15-09-2015,14.56
15-09-2016,3.576
15-09-2016,147.184
01-07-2017,1499.95
10-04-2017,13.568
06-01-2015,2573.82
06-01-2015,609.98
06-01-2015,5.48
06-01-2015,391.98
06-01-2015,755.96
06-01-2015,31.12
06-01-2015,6.54
01-09-2017,12.78
23-09-2015,18.464
15-12-2015,445.802
28-12-2018,2.48
28-12-2018,25.9
19-12-2016,29.9
19-12-2016,2249.91
19-12-2016,1053.164
05-11-2018,12.96
10-09-2016,106.68
16-11-2018,119.94
11-09-2018,10.272
11-09-2018,512.19
11-09-2018,1.556
14-07-2018,4.448
14-07-2018,276.69
14-07-2018,4.96
14-07-2018,71.92
14-07-2018,18.84
14-07-2018,140.97
14-07-2018,470.376
30-03-2018,6.08
30-03-2018,164.792
31-01-2017,23.36
08-06-2018,12.176
02-11-2015,46.384
02-11-2015,362.92
14-07-2018,9.248
14-07-2018,1889.946
14-07-2018,62.04
14-07-2018,396.92
14-07-2018,239.456
14-07-2018,13.12
09-12-2018,29.36
09-12-2018,214.9
09-12-2018,15.92
09-12-2018,146.45
09-12-2018,15.14
09-12-2018,5.76
09-12-2018,1399.98
05-09-2017,8.952
05-09-2017,8.856
05-09-2017,85.246
10-09-2015,21.728
10-09-2015,1487.04
26-09-2018,71.88
26-09-2018,9.24
26-09-2018,35.88
26-09-2018,17.04
26-09-2018,931.176
17-06-2017,266.352
17-06-2017,483.136
25-02-2018,196.784
25-02-2018,231.92
31-03-2018,29.7
03-12-2018,13.592
19-02-2017,70.88
02-12-2018,114.288
02-12-2018,36.624
02-12-2018,242.352
02-12-2018,49.616
02-12-2018,508.704
02-12-2018,57.36
02-12-2018,906.68
10-10-2015,719.952
10-10-2015,755.944
10-10-2015,11.98
10-10-2015,0.898
05-09-2017,21.204
20-11-2015,34.74
20-11-2015,833.94
20-11-2015,12.96
20-11-2015,25.92
10-05-2015,349.965
10-05-2015,22.32
27-11-2018,158.28
27-11-2018,497.94
01-11-2015,533.94
01-11-2015,167.94
01-11-2015,31.68
30-12-2017,170.786
03-09-2017,198.744
05-10-2018,63.824
30-01-2017,435.168
30-01-2017,48.58
21-04-2018,47.976
21-04-2018,20.736
05-12-2015,26.46
05-12-2015,49.12
05-12-2015,15
21-10-2015,194.7
21-10-2015,591.32
21-10-2015,2.84
08-12-2016,221.96
08-12-2016,236
02-11-2015,41.94
02-11-2015,52.792
18-12-2017,563.94
23-11-2016,2625.12
23-11-2016,17.94
13-08-2016,422.856
16-04-2016,127.764
21-03-2015,3499.93
21-03-2015,14.4
21-03-2015,122.97
21-03-2015,9.32
21-03-2015,122.94
16-11-2018,17.31
25-09-2016,128.744
05-09-2017,58.248
05-09-2017,71.246
05-09-2017,7.872
05-09-2017,887.271
20-04-2018,146.86
20-04-2018,36.56
15-06-2016,225.576
17-09-2015,5.248
17-09-2015,38.256
17-09-2015,40.24
17-09-2015,29.925
17-09-2015,148.704
17-09-2015,55.92
08-07-2017,12.96
27-05-2017,25.176
27-05-2017,5.584
27-05-2017,1297.368
24-12-2018,264.32
03-05-2018,25.92
03-05-2018,22.96
22-02-2015,19.44
