Date,Sales,,,
10-07-2015,3.366,,,
01-12-2014,95.968,,,
18-12-2017,18.704,,,
18-05-2014,149.232,,,
18-05-2014,15.936,,,
10-11-2014,601.536,,,
10-11-2014,10.99,,,
10-11-2014,39.88,,,
10-11-2014,62.24,,,
10-11-2014,53.2,,,
10-11-2014,39.84,,,
09-01-2016,349.95,,,
09-01-2016,377.928,,,
22-09-2017,13.392,,,
22-09-2017,11.228,,,
23-12-2014,207.24,,,
26-05-2016,1.504,,,
26-05-2016,34.848,,,
08-07-2017,75.18,,,
13-05-2014,149.97,,,
10-11-2017,931.176,,,
10-11-2017,430.88,,,
02-10-2015,94.85,,,
02-10-2015,51.12,,,
02-10-2015,90,,,
02-10-2014,9.408,,,
02-10-2014,4.672,,,
02-10-2014,318.4,,,
02-10-2014,12.768,,,
02-10-2014,15.36,,,
02-10-2014,230.376,,,
02-10-2014,7.16,,,
11-08-2014,375.34,,,
01-09-2017,114.9,,,
16-04-2017,26.046,,,
16-04-2017,2.896,,,
16-04-2017,32.544,,,
24-04-2016,3.984,,,
15-01-2016,181.797,,,
02-05-2016,44.94,,,
02-05-2016,45.576,,,
20-11-2016,318.43,,,
20-11-2016,122.92,,,
20-11-2016,7.068,,,
01-02-2016,56.45,,,
31-03-2017,13.468,,,
01-12-2017,219.8,,,
01-12-2017,317.058,,,
10-12-2017,49.08,,,
10-12-2017,324.9,,,
10-12-2017,18.24,,,
17-09-2016,113.888,,,
17-09-2016,105.584,,,
23-12-2016,24.85,,,
17-04-2017,60.312,,,
27-10-2017,7.056,,,
27-10-2017,27.184,,,
08-07-2016,107.984,,,
08-07-2016,19.296,,,
09-08-2015,4.608,,,
09-12-2016,79.974,,,
09-12-2016,2.946,,,
13-11-2016,3.136,,,
14-11-2014,20.736,,,
17-11-2014,99.98,,,
17-11-2014,733.95,,,
17-11-2014,241.44,,,
04-03-2016,10.08,,,
11-10-2014,281.904,,,
11-10-2014,201.432,,,
22-05-2014,135.98,,,
22-05-2014,44.95,,,
15-07-2014,2.97,,,
15-07-2014,6.54,,,
27-12-2015,7.92,,,
09-02-2015,203.92,,,
08-05-2017,3359.952,,,
02-11-2017,18.24,,,
02-11-2017,27.78,,,
05-04-2014,22.96,,,
05-04-2014,28.99,,,
05-04-2014,12.96,,,
05-04-2014,22.96,,,
05-04-2014,4164.05,,,
17-09-2014,47.984,,,
17-09-2014,4.624,,,
30-09-2014,15.24,,,
12-09-2014,63.924,,,
20-02-2017,6.56,,,
20-02-2017,13.11,,,
13-12-2015,494.376,,,
13-12-2015,29.2,,,
13-12-2015,248.85,,,
13-12-2015,36.24,,,
30-10-2016,11.68,,,
26-12-2014,11.91,,,
26-12-2014,3.48,,,
15-08-2014,30.96,,,
01-10-2017,1704.89,,,
23-05-2015,19.194,,,
23-05-2015,121.792,,,
16-11-2017,1919.976,,,
18-11-2014,50.997,,,
18-11-2014,76.792,,,
18-11-2014,539.964,,,
18-11-2014,60.312,,,
18-11-2014,1.944,,,
30-12-2014,12.984,,,
30-12-2014,217.584,,,
30-12-2014,328.776,,,
30-12-2014,2.286,,,
30-12-2014,47.984,,,
05-11-2015,25.344,,,
17-09-2016,232.4,,,
20-03-2016,86.45,,,
27-09-2014,603.92,,,
27-09-2014,81.98,,,
24-12-2017,271.764,,,
24-12-2017,14.376,,,
10-11-2017,341.96,,,
11-09-2015,181.35,,,
11-09-2015,8.64,,,
20-12-2014,43.512,,,
20-12-2014,662.88,,,
20-12-2014,25.92,,,
23-07-2015,68.94,,,
23-07-2015,128.82,,,
11-11-2014,896.99,,,
11-11-2014,1.234,,,
11-11-2014,67.56,,,
11-11-2014,21.72,,,
11-11-2014,262.336,,,
11-11-2014,148.48,,,
11-11-2014,241.176,,,
14-12-2017,227.976,,,
14-12-2017,52.68,,,
14-12-2017,2.032,,,
21-08-2017,17.12,,,
21-08-2017,431.968,,,
21-08-2017,129.92,,,
21-08-2017,568.728,,,
21-08-2017,117.144,,,
21-08-2017,203.52,,,
21-08-2017,51.75,,,
27-08-2016,122.97,,,
27-08-2016,244.615,,,
27-08-2016,59.97,,,
27-08-2016,81.54,,,
27-08-2016,11.68,,,
27-08-2016,29,,,
13-08-2015,50.8,,,
05-11-2017,16.03,,,
17-08-2016,15.712,,,
26-12-2016,89.97,,,
23-09-2014,435.999,,,
23-09-2014,83.984,,,
19-07-2014,359.98,,,
19-07-2014,70.56,,,
19-07-2014,20.88,,,
19-07-2014,3.81,,,
07-09-2017,73.008,,,
06-05-2016,3.208,,,
06-05-2016,26.176,,,
04-06-2015,30.44,,,
04-06-2015,35.28,,,
13-12-2015,19.44,,,
13-12-2015,37.88,,,
16-07-2016,9.552,,,
31-01-2014,290.666,,,
09-07-2014,10.368,,,
09-07-2014,14.352,,,
21-11-2015,141.96,,,
21-11-2015,66.048,,,
25-03-2016,1287.45,,,
23-09-2017,25.824,,,
23-09-2017,160.96,,,
04-12-2015,28.44,,,
04-12-2015,364.41,,,
04-12-2015,39.96,,,
04-12-2015,361.764,,,
01-11-2016,111.672,,,
17-03-2017,13.776,,,
17-03-2017,10.272,,,
23-11-2017,24.048,,,
27-08-2017,2.896,,,
04-12-2015,17.94,,,
04-12-2015,384.174,,,
04-12-2015,1799.75,,,
07-10-2017,580.672,,,
07-10-2017,18.936,,,
07-10-2017,222.384,,,
07-10-2017,50.454,,,
07-10-2017,154.764,,,
25-03-2017,6.848,,,
09-08-2014,1091.168,,,
09-08-2014,219.168,,,
22-11-2014,6.928,,,
10-06-2017,40.032,,,
01-07-2017,443.92,,,
01-07-2017,169.99,,,
01-07-2017,25.92,,,
21-11-2014,36.99,,,
21-11-2014,629.1,,,
21-11-2014,193.95,,,
21-11-2014,5.46,,,
04-05-2015,22.288,,,
29-05-2017,65.424,,,
17-10-2015,77.88,,,
23-04-2014,281.372,,,
23-04-2014,281.372,,,
23-04-2014,7.488,,,
23-04-2014,22.336,,,
30-04-2017,10.368,,,
20-09-2016,65.79,,,
20-09-2016,271.984,,,
20-09-2016,11.76,,,
20-09-2016,77.52,,,
20-09-2016,48.64,,,
02-09-2016,1.81,,,
02-09-2016,8.26,,,
27-04-2015,43.56,,,
27-04-2015,5.84,,,
06-09-2015,271.764,,,
28-05-2016,262.24,,,
28-05-2016,182.72,,,
28-05-2016,131.6,,,
28-05-2016,22.72,,,
28-05-2016,558.4,,,
24-09-2015,15.24,,,
24-09-2015,1408.1,,,
03-07-2017,32.896,,,
03-07-2017,215.148,,,
03-07-2017,30.96,,,
08-12-2017,29.79,,,
08-12-2017,128.9,,,
08-12-2017,60.12,,,
05-12-2017,24.816,,,
05-12-2017,14.976,,,
27-09-2015,15.08,,,
27-09-2015,24.288,,,
30-10-2017,16.192,,,
30-10-2017,251.006,,,
30-10-2017,54.192,,,
29-11-2015,4.304,,,
11-03-2014,108.92,,,
19-11-2017,16.74,,,
19-11-2017,2504.74,,,
29-07-2016,84.784,,,
12-06-2015,29.9,,,
06-08-2016,70.88,,,
11-06-2017,3.76,,,
07-10-2016,27.264,,,
08-09-2014,56.65,,,
08-09-2014,14.97,,,
08-09-2014,4.02,,,
16-03-2014,471.92,,,
01-03-2015,58.72,,,
09-07-2015,5.16,,,
20-02-2016,16.496,,,
16-09-2017,71.976,,,
16-09-2017,22.512,,,
16-09-2017,3.444,,,
16-09-2017,538.194,,,
16-09-2017,47.984,,,
05-11-2017,492.768,,,
20-02-2015,286.79,,,
25-11-2016,5.08,,,
03-12-2017,47.992,,,
10-09-2015,61.96,,,
10-09-2015,361.96,,,
10-09-2015,278.82,,,
14-12-2016,133.38,,,
06-04-2015,47.952,,,
01-12-2016,16.74,,,
12-11-2017,10.848,,,
12-11-2017,18.544,,,
03-03-2017,180.98,,,
03-03-2017,99.98,,,
27-11-2016,34.95,,,
27-11-2016,152,,,
31-08-2014,92.52,,,
08-12-2016,8.56,,,
08-12-2016,45.36,,,
08-12-2016,1421.664,,,
07-04-2014,8.96,,,
27-08-2014,579.95,,,
27-08-2014,29.12,,,
27-08-2014,1202.94,,,
21-10-2016,7.92,,,
30-11-2016,36.192,,,
05-09-2017,147.184,,,
02-07-2015,408.422,,,
02-07-2015,382.116,,,
02-07-2015,68.6,,,
02-07-2015,435.504,,,
02-07-2015,11.168,,,
24-09-2017,72,,,
24-09-2017,655.9,,,
24-09-2017,603.92,,,
08-08-2016,513.024,,,
08-08-2016,487.92,,,
08-08-2016,15.24,,,
29-09-2016,209.97,,,
29-09-2016,62.94,,,
29-09-2016,25.92,,,
10-04-2017,10.368,,,
10-04-2017,95.736,,,
18-12-2016,900.08,,,
20-06-2014,201.584,,,
20-06-2014,3.392,,,
20-06-2014,193.0656,,,
20-06-2014,15.552,,,
20-06-2014,11.648,,,
20-06-2014,418.8,,,
20-06-2014,509.488,,,
04-09-2017,825.174,,,
04-09-2017,17.76,,,
04-09-2017,6.912,,,
20-12-2016,66.3,,,
09-08-2016,30.816,,,
09-08-2016,44.784,,,
09-08-2016,569.536,,,
22-06-2015,796.425,,,
10-04-2015,12.832,,,
21-11-2016,40.46,,,
21-11-2016,404.94,,,
05-09-2016,116,,,
24-11-2016,657.552,,,
10-12-2017,599.97,,,
10-12-2017,38.97,,,
10-12-2017,45.84,,,
24-06-2016,38.24,,,
17-09-2015,87.168,,,
19-05-2016,21.4,,,
28-05-2016,54.9,,,
18-04-2014,287.968,,,
18-04-2014,13.12,,,
18-04-2014,10.75,,,
18-04-2014,11.62,,,
17-06-2016,40.74,,,
09-05-2014,83.25,,,
09-05-2014,9.45,,,
09-05-2014,20.65,,,
09-05-2014,45.36,,,
18-09-2016,5.352,,,
18-09-2016,99.372,,,
18-09-2016,2.672,,,
23-12-2017,28.672,,,
23-12-2017,29.312,,,
30-10-2017,105.98,,,
30-10-2017,35.06,,,
30-10-2017,33.94,,,
30-10-2017,30,,,
29-03-2016,45.528,,,
29-03-2016,844.116,,,
29-03-2016,812.736,,,
23-11-2017,7.476,,,
23-03-2014,330.4,,,
23-03-2014,604.752,,,
01-12-2017,45.36,,,
01-12-2017,10.128,,,
07-11-2017,21.792,,,
07-11-2017,439.8,,,
04-09-2017,8.256,,,
04-09-2017,25.56,,,
04-09-2017,4.368,,,
04-09-2017,11.52,,,
03-07-2016,12.96,,,
03-07-2016,3.96,,,
07-09-2017,1577.94,,,
09-09-2016,15.008,,,
03-07-2017,59.98,,,
03-07-2017,2395.2,,,
03-07-2017,1687.8,,,
03-07-2017,7.992,,,
29-06-2017,5.184,,,
07-08-2017,11.68,,,
07-08-2017,104.8,,,
19-03-2015,14.496,,,
07-06-2016,4.784,,,
07-06-2016,4.73,,,
25-07-2016,7.89,,,
25-07-2016,65.5,,,
25-07-2016,2430.08,,,
01-10-2017,104.85,,,
10-12-2015,3.9,,,
10-12-2015,801.96,,,
10-12-2015,191.96,,,
10-12-2015,2.61,,,
03-09-2017,5.96,,,
24-09-2017,1169.694,,,
19-12-2017,1665.62,,,
24-11-2017,2.88,,,
24-11-2017,1443.96,,,
13-12-2014,2.92,,,
05-12-2016,465.18,,,
11-09-2016,22.428,,,
11-09-2016,37.52,,,
09-12-2017,2.624,,,
09-09-2014,15.552,,,
09-09-2014,64.704,,,
09-09-2014,17.472,,,
09-09-2014,135.516,,,
26-06-2017,431.928,,,
17-11-2014,12.448,,,
17-11-2014,657.93,,,
21-08-2017,277.4,,,
21-08-2017,25.16,,,
21-08-2017,91.92,,,
12-03-2016,29.34,,,
23-09-2014,139.44,,,
28-04-2014,6.912,,,
28-04-2014,27.096,,,
28-04-2014,177.568,,,
29-11-2016,58.416,,,
03-12-2015,16.448,,,
03-12-2015,36.784,,,
19-11-2017,718.116,,,
19-11-2017,31.776,,,
05-09-2016,9.555,,,
04-09-2017,487.984,,,
04-09-2017,5.56,,,
04-09-2017,217.85,,,
22-09-2016,40.776,,,
22-09-2016,63.936,,,
14-09-2014,142.4,,,
14-09-2014,7.16,,,
19-05-2017,681.408,,,
19-05-2017,3.52,,,
19-05-2017,5.58,,,
19-05-2017,36.32,,,
09-08-2014,2060.744,,,
26-11-2017,52.272,,,
26-11-2017,213.136,,,
03-05-2017,69.52,,,
03-05-2017,763.44,,,
10-11-2016,9.216,,,
10-11-2016,41.958,,,
10-11-2016,89.568,,,
10-11-2016,22.248,,,
10-11-2016,334.88,,,
10-11-2016,148.288,,,
10-11-2016,4.624,,,
10-11-2016,178.92,,,
10-11-2016,69.888,,,
20-12-2014,487.984,,,
20-12-2014,47.3,,,
20-12-2014,4.13,,,
20-12-2014,155.12,,,
25-07-2014,6.48,,,
25-07-2014,15.52,,,
22-11-2015,2.946,,,
22-11-2015,55.104,,,
09-12-2017,104.88,,,
09-12-2017,34.7,,,
09-12-2017,33.72,,,
09-12-2017,14.94,,,
31-08-2017,638.73,,,
24-04-2017,113.568,,,
08-09-2017,9.096,,,
12-03-2015,8.688,,,
12-03-2015,30.88,,,
12-03-2015,6.408,,,
18-07-2016,33.8,,,
13-06-2016,377.97,,,
03-07-2017,258.9,,,
03-07-2017,24.56,,,
08-12-2014,27.888,,,
08-12-2014,6.456,,,
08-12-2014,52.68,,,
08-12-2014,13.88,,,
08-12-2014,103.92,,,
08-12-2014,11.52,,,
08-12-2014,10.368,,,
08-12-2014,39.072,,,
08-04-2016,8.872,,,
08-04-2016,121.104,,,
06-11-2017,127.372,,,
06-11-2017,47.952,,,
05-12-2015,44.46,,,
09-07-2015,15.8,,,
09-07-2015,464.97,,,
09-07-2015,181.96,,,
09-07-2015,12.39,,,
09-07-2015,84.09,,,
09-07-2015,79.36,,,
09-07-2015,153.36,,,
09-07-2015,43.68,,,
09-07-2015,98.21,,,
13-12-2016,9.84,,,
20-05-2016,2.694,,,
02-06-2017,25.344,,,
02-06-2017,43.92,,,
30-10-2015,59.994,,,
30-10-2015,439.992,,,
30-10-2015,87.96,,,
30-10-2015,15.488,,,
15-10-2016,232.96,,,
15-10-2016,66.54,,,
15-10-2016,43.26,,,
19-11-2015,141.96,,,
13-09-2014,79.4,,,
13-11-2017,163.96,,,
24-12-2017,37.93,,,
09-01-2016,15.168,,,
13-06-2015,24.78,,,
13-06-2015,19.14,,,
13-06-2015,899.97,,,
13-06-2015,32.4,,,
18-03-2017,23.832,,,
23-11-2014,6.368,,,
23-11-2014,34.176,,,
23-11-2014,5.544,,,
15-10-2017,510.24,,,
15-10-2017,204.95,,,
21-04-2017,11.54,,,
21-04-2017,162.6,,,
08-12-2014,45.68,,,
08-12-2014,603.92,,,
29-05-2017,23.55,,,
19-09-2016,5.04,,,
19-09-2016,249.95,,,
17-09-2016,33.4,,,
20-12-2016,18.92,,,
20-12-2016,15.42,,,
22-11-2017,35.712,,,
30-12-2014,551.985,,,
03-04-2017,7.056,,,
26-12-2016,18.72,,,
05-06-2016,360.38,,,
05-06-2016,11.16,,,
05-06-2016,14.94,,,
18-09-2015,41.96,,,
18-09-2015,636.86,,,
18-09-2015,499.99,,,
18-09-2015,1259.93,,,
18-09-2015,65.08,,,
06-03-2017,26.38,,,
06-03-2017,71.97,,,
17-03-2016,129.98,,,
17-03-2016,32.54,,,
09-12-2016,10.9,,,
09-12-2016,59.98,,,
09-12-2016,61.929,,,
15-01-2016,16.52,,,
15-01-2016,60.12,,,
15-01-2016,49.536,,,
24-10-2014,11.85,,,
23-09-2016,118.25,,,
23-09-2016,368.97,,,
27-08-2017,198.46,,,
27-08-2017,321.92,,,
27-08-2017,879.984,,,
27-08-2017,28.4,,,
27-08-2017,230.28,,,
27-08-2017,116.28,,,
27-08-2017,841.568,,,
27-08-2017,354.9,,,
03-03-2016,42.784,,,
03-03-2016,563.43,,,
29-02-2016,111.104,,,
18-09-2015,11.68,,,
18-09-2015,16.9,,,
18-09-2015,24.4,,,
12-05-2017,87.6,,,
13-08-2016,241.96,,,
13-08-2016,8.52,,,
25-02-2017,1.788,,,
21-03-2016,99.372,,,
21-03-2016,1.344,,,
08-12-2015,119.96,,,
16-12-2014,1013.832,,,
16-12-2014,1.984,,,
17-12-2016,2003.52,,,
12-05-2016,82.368,,,
06-08-2014,62.91,,,
11-04-2014,6.912,,,
11-04-2014,383.976,,,
11-04-2014,10.368,,,
11-04-2014,335.944,,,
03-05-2015,665.88,,,
30-11-2017,71.976,,,
16-02-2017,37.94,,,
16-11-2014,273.96,,,
09-07-2015,269.982,,,
13-11-2017,8.904,,,
13-11-2017,720.064,,,
31-07-2017,41.424,,,
26-12-2017,3.132,,,
31-10-2016,1085.42,,,
04-09-2016,3.912,,,
04-09-2016,62.376,,,
17-04-2016,29.05,,,
05-07-2014,180.96,,,
27-02-2015,4.419,,,
27-02-2015,16.032,,,
27-11-2015,29.79,,,
27-01-2014,57.23,,,
27-01-2014,333,,,
27-01-2014,36.44,,,
23-09-2017,251.64,,,
04-11-2017,523.764,,,
04-11-2017,1359.96,,,
14-10-2016,102.592,,,
14-10-2016,22.704,,,
14-10-2016,93.024,,,
14-10-2016,12.768,,,
14-10-2016,35.008,,,
14-10-2016,39.152,,,
12-11-2015,11.76,,,
12-11-2015,5.238,,,
12-11-2015,4.662,,,
12-11-2015,523.92,,,
12-11-2015,100.792,,,
12-11-2015,146.136,,,
05-03-2017,25.06,,,
05-11-2015,19.824,,,
08-07-2016,823.96,,,
08-07-2016,15.984,,,
15-09-2015,801.96,,,
15-09-2015,59.97,,,
15-09-2015,1056.86,,,
09-10-2017,12.816,,,
09-10-2017,314.352,,,
09-10-2017,18.98,,,
09-10-2017,18.24,,,
14-09-2015,991.2,,,
14-09-2015,879.984,,,
14-09-2015,12.96,,,
07-10-2014,107.44,,,
07-05-2017,1458.65,,,
07-05-2017,26.64,,,
07-05-2017,476.8,,,
07-05-2017,87.444,,,
14-11-2015,76.14,,,
14-11-2015,19.96,,,
24-11-2014,1049.97,,,
24-11-2014,611.058,,,
08-04-2014,2.368,,,
08-04-2014,19.008,,,
26-07-2014,911.984,,,
26-07-2014,674.352,,,
26-07-2014,134.01,,,
26-07-2014,170.97,,,
08-06-2014,170.352,,,
28-10-2014,7.184,,,
28-10-2014,6.28,,,
28-10-2014,480.74,,,
28-10-2014,616.998,,,
28-10-2014,141.4,,,
25-11-2017,501.81,,,
22-09-2017,691.96,,,
22-09-2017,34.95,,,
04-12-2015,85.96,,,
21-09-2015,85.3,,,
26-11-2017,33.568,,,
06-06-2017,4.95,,,
06-06-2017,26.4,,,
23-10-2017,3.564,,,
23-10-2017,823.96,,,
23-10-2017,10.272,,,
20-12-2014,447.944,,,
17-02-2017,480.96,,,
17-02-2017,124.792,,,
03-05-2014,40.176,,,
03-05-2014,10.896,,,
17-10-2017,10.64,,,
28-11-2015,151.96,,,
27-07-2014,238,,,
23-04-2017,155.34,,,
23-10-2015,148.32,,,
23-10-2015,240.784,,,
23-10-2015,191.968,,,
23-10-2015,11.56,,,
23-10-2015,11.8,,,
23-10-2015,842.352,,,
05-09-2016,23.472,,,
05-09-2016,86.058,,,
05-09-2016,108.784,,,
05-09-2016,10.272,,,
28-10-2016,38.19,,,
05-04-2014,49.632,,,
05-04-2014,52.096,,,
15-06-2015,9.568,,,
15-06-2015,82.368,,,
15-06-2015,364.704,,,
15-06-2015,40.256,,,
05-07-2014,4.368,,,
29-01-2017,12.128,,,
03-03-2016,134.85,,,
02-06-2014,8.56,,,
02-06-2014,239.97,,,
02-06-2014,356.94,,,
24-11-2016,659.9,,,
24-11-2016,1684.752,,,
24-11-2016,559.92,,,
10-11-2016,279.944,,,
22-11-2014,9.98,,,
01-05-2017,48.9,,,
07-12-2017,3.552,,,
07-12-2017,15.552,,,
30-11-2017,2.368,,,
07-12-2017,127.984,,,
03-01-2015,10.368,,,
14-11-2015,47.984,,,
02-10-2015,270.34,,,
05-04-2015,98.112,,,
05-04-2015,563.808,,,
05-04-2015,10.428,,,
05-04-2015,547.136,,,
05-04-2015,14.85,,,
05-04-2015,41.988,,,
05-04-2015,7.584,,,
05-04-2015,352.45,,,
05-06-2017,470.376,,,
18-09-2017,19.44,,,
18-09-2017,9.82,,,
18-07-2017,801.6,,,
18-07-2017,161.568,,,
18-07-2017,16.096,,,
18-07-2017,7.656,,,
18-07-2017,311.976,,,
01-12-2015,61.68,,,
01-12-2015,63.96,,,
28-06-2016,359.976,,,
28-08-2017,25.344,,,
28-08-2017,26.72,,,
17-09-2014,30.28,,,
17-09-2014,57.93,,,
17-09-2014,35.34,,,
17-09-2014,137.24,,,
14-03-2016,241.332,,,
14-03-2016,5.184,,,
14-03-2016,145.544,,,
26-08-2016,5.472,,,
26-08-2016,47.984,,,
02-09-2017,9.4,,,
02-09-2017,74,,,
02-09-2017,201.584,,,
16-06-2015,28.752,,,
16-06-2015,27.216,,,
16-06-2015,197.372,,,
10-12-2016,1424.9,,,
18-05-2017,14.56,,,
18-05-2017,3.048,,,
27-05-2017,25.92,,,
23-06-2016,835.17,,,
16-05-2016,17.34,,,
18-11-2017,44.384,,,
18-11-2017,2.944,,,
18-11-2016,6.368,,,
18-11-2016,48.848,,,
18-11-2016,19.648,,,
18-11-2016,255.108,,,
28-11-2014,17.248,,,
01-03-2016,159.984,,,
15-01-2017,12.7,,,
04-04-2014,5.47,,,
04-04-2014,79.36,,,
26-06-2016,22.14,,,
29-05-2016,11.277,,,
29-05-2016,4.448,,,
29-05-2016,44.76,,,
19-10-2015,38.28,,,
19-10-2015,149.95,,,
19-02-2017,12.84,,,
19-02-2017,44.67,,,
22-09-2016,7.872,,,
12-11-2014,7.872,,,
01-04-2016,88.04,,,
20-05-2016,40.635,,,
01-06-2015,5.728,,,
01-06-2015,42.24,,,
22-11-2014,53.82,,,
22-02-2015,79.36,,,
29-03-2016,13.48,,,
29-03-2016,29.8,,,
29-03-2016,414,,,
29-03-2016,41.328,,,
22-10-2016,39.92,,,
02-10-2017,8.94,,,
02-10-2017,84.784,,,
23-12-2014,53.316,,,
23-12-2014,56.52,,,
15-12-2017,22.77,,,
07-07-2016,287.968,,,
07-07-2016,2799.96,,,
07-07-2016,48.94,,,
17-04-2016,257.499,,,
08-04-2017,2591.56,,,
08-04-2017,41.95,,,
17-04-2016,79.12,,,
25-11-2014,52.96,,,
03-11-2014,286.344,,,
01-05-2015,63.552,,,
01-05-2015,41.376,,,
01-05-2015,172.704,,,
08-03-2015,512.94,,,
08-03-2015,860.93,,,
08-03-2015,769.95,,,
08-03-2015,14.98,,,
08-03-2015,373.08,,,
17-07-2015,231.92,,,
11-10-2014,63.47,,,
11-10-2014,345,,,
03-03-2016,637.896,,,
03-03-2016,287.91,,,
03-03-2016,36.6,,,
10-12-2015,1.78,,,
10-12-2015,25.92,,,
10-12-2015,101.94,,,
18-12-2015,6.848,,,
01-01-2017,474.43,,,
21-11-2017,8.448,,,
21-11-2017,39.296,,,
22-12-2015,17.12,,,
23-08-2015,542.94,,,
23-08-2015,8.64,,,
23-08-2015,193.8,,,
23-08-2015,21.4,,,
23-08-2015,97.88,,,
23-08-2015,251.91,,,
23-08-2015,25.86,,,
22-06-2014,170.058,,,
22-06-2014,82.782,,,
22-06-2014,853.93,,,
27-10-2017,556.665,,,
27-10-2017,95.84,,,
11-08-2017,29.664,,,
11-08-2017,9.184,,,
11-08-2017,153.584,,,
11-08-2017,12.864,,,
24-12-2017,479.97,,,
24-12-2017,232.88,,,
26-09-2016,236.88,,,
26-09-2016,29.9,,,
26-09-2016,100,,,
12-12-2016,18.693,,,
12-12-2016,383.952,,,
28-12-2015,24.816,,,
29-12-2014,24.9,,,
29-12-2014,21.12,,,
29-12-2014,767.952,,,
29-12-2014,14.352,,,
29-12-2014,191.976,,,
29-12-2014,274.77,,,
29-12-2014,70.56,,,
25-06-2015,204.85,,,
02-04-2015,9.156,,,
21-10-2017,23.992,,,
16-07-2015,80.88,,,
16-07-2015,599.9,,,
24-06-2017,276.69,,,
24-06-2017,172.764,,,
29-09-2014,4.224,,,
29-09-2014,409.272,,,
29-09-2014,55.44,,,
29-09-2014,20.928,,,
29-09-2014,1801.632,,,
29-09-2014,67.176,,,
24-11-2014,646.2,,,
20-11-2015,72.744,,,
20-11-2015,572.16,,,
01-11-2016,68.112,,,
17-09-2015,25.032,,,
10-03-2016,39.992,,,
23-06-2014,20.016,,,
23-06-2014,3.104,,,
01-11-2014,7.52,,,
01-11-2014,10.272,,,
01-11-2014,47.808,,,
01-11-2014,978.84,,,
28-08-2016,13.14,,,
28-08-2016,10.024,,,
28-08-2016,156.3728,,,
06-12-2015,999.98,,,
24-09-2015,821.94,,,
15-11-2017,220.064,,,
15-11-2017,339.136,,,
19-12-2015,7.04,,,
19-12-2015,5.04,,,
19-12-2015,116.28,,,
21-12-2015,47.976,,,
25-09-2016,60.048,,,
25-09-2016,5.022,,,
24-06-2017,182.994,,,
24-06-2017,10.272,,,
07-09-2017,7.857,,,
04-08-2016,302.384,,,
04-08-2016,20.952,,,
04-08-2016,11.784,,,
19-08-2014,638.82,,,
01-04-2016,20.7,,,
01-04-2016,10.95,,,
01-04-2016,14.352,,,
16-05-2017,221.024,,,
24-08-2015,3080,,,
24-08-2015,79.96,,,
24-08-2015,587.97,,,
23-09-2014,32.4,,,
23-09-2014,404.9,,,
23-09-2014,9449.95,,,
23-09-2014,12.94,,,
19-06-2017,2.264,,,
19-06-2017,0.444,,,
19-06-2017,146.176,,,
21-12-2017,15.92,,,
07-08-2017,159.96,,,
07-08-2017,13.76,,,
22-08-2016,4.312,,,
07-09-2015,13.96,,,
07-09-2015,27.414,,,
25-12-2015,73.98,,,
25-12-2015,160.98,,,
25-12-2015,17.34,,,
25-12-2015,3.28,,,
02-05-2015,8.856,,,
02-05-2015,158.376,,,
24-11-2016,1219.96,,,
24-11-2015,3.168,,,
24-11-2015,19.44,,,
24-11-2015,454.86,,,
24-11-2015,91.392,,,
04-09-2017,19.04,,,
11-05-2017,37.44,,,
11-05-2017,37.59,,,
11-05-2017,26.032,,,
11-05-2014,35.91,,,
27-07-2017,91.032,,,
06-05-2017,54.66,,,
19-09-2014,67.344,,,
19-09-2014,2624.985,,,
29-03-2015,73.28,,,
18-11-2014,14.48,,,
02-07-2015,11.952,,,
02-07-2015,15.552,,,
08-09-2014,45,,,
08-09-2014,209.97,,,
02-10-2017,112.12,,,
02-10-2017,1575.14,,,
19-11-2017,25.06,,,
30-12-2016,6.924,,,
01-12-2017,37.392,,,
01-12-2017,79.12,,,
13-06-2016,18.9,,,
19-05-2014,57.42,,,
30-01-2017,12.74,,,
30-01-2017,8.82,,,
30-01-2017,120.784,,,
28-11-2015,322.59,,,
23-10-2017,9.762,,,
23-10-2017,13.72,,,
23-10-2017,55.2,,,
23-10-2017,259.136,,,
07-09-2017,29.24,,,
07-09-2017,15.552,,,
07-09-2017,4.896,,,
29-12-2016,38.088,,,
29-12-2016,2.808,,,
05-12-2015,47.984,,,
05-12-2015,26.064,,,
01-11-2014,15.696,,,
16-04-2016,12.84,,,
14-05-2017,539.97,,,
14-05-2017,22.58,,,
14-03-2015,16.52,,,
14-03-2015,671.94,,,
14-01-2017,169.064,,,
14-01-2017,168.624,,,
08-03-2015,19.44,,,
11-10-2014,31.92,,,
11-10-2014,433.568,,,
13-04-2015,31.104,,,
13-04-2015,54.816,,,
16-11-2017,48.86,,,
01-07-2016,14.2,,,
01-07-2016,12.96,,,
01-07-2016,58.34,,,
29-11-2015,56.3,,,
07-04-2014,629.95,,,
07-04-2014,122.97,,,
16-06-2016,46.35,,,
06-03-2017,14.976,,,
07-10-2017,4.24,,,
06-10-2017,319.96,,,
06-10-2017,17.04,,,
06-10-2017,344.91,,,
05-12-2016,81.94,,,
21-10-2016,98.16,,,
18-05-2017,6.874,,,
18-05-2017,1.996,,,
18-05-2017,8.928,,,
26-09-2016,9.99,,,
17-11-2017,10499.97,,,
08-07-2015,21.12,,,
16-11-2015,696.42,,,
16-11-2015,304.776,,,
18-06-2015,51.98,,,
